69,2100780,gross,523.88
69,2108113,gross,124.2
69,2108114,gross,124.2
69,2108115,gross,44.5
69,2108115,gross,45.61
69,2108119,gross,709.47
69,2108119,gross,889.67
69,2108119,gross,660.51
69,2108119,gross,1013.36
69,2108253,gross,299.38
69,2108253,gross,335.02
69,2108253,gross,207.9
69,2108254,gross,161.57
69,2108254,gross,273.24
69,2108254,gross,232.85
69,2108260,gross,187.7
69,2110284,gross,324.32
69,2211291,gross,1738.26
69,2211292,gross,111.49
69,2211293,gross,297.3
69,41992882,gross,539.46
69,2211295,gross,539.46
69,2211299,gross,310.49
69,2211300,gross,647.35
69,2211301,gross,357.24
69,2211304,gross,529.87
69,41993408,gross,296.1
69,2211306,gross,296.1
69,2211307,gross,620.98
69,2211309,gross,311.69
69,41984932,gross,656.94
69,2211311,gross,656.94
69,41954370,gross,334.47
69,2211316,gross,334.47
69,2211318,gross,2117.08
69,41962211,gross,260.14
69,2211320,gross,260.14
69,2211321,gross,296.1
69,2211327,gross,2694.9
69,2211328,gross,2908.29
69,2211329,gross,3900.9
69,2211330,gross,3110.89
69,2211331,gross,3600
69,2211332,gross,3707.89
69,2211333,gross,2694.9
69,2211334,gross,3120.48
69,2211335,gross,3488.51
69,2211336,gross,2602.59
69,2211337,gross,3110.89
69,2211338,gross,3796.6
69,2211339,gross,4222.17
69,2211340,gross,4067.53
69,2211341,gross,2491.11
69,2211343,gross,2666.13
69,2211344,gross,5247.15
69,2211345,gross,3697.1
69,2211346,gross,3482.51
69,2211347,gross,3981.21
69,2211348,gross,3131.27
69,2211349,gross,4067.53
69,2211350,gross,5133.26
69,2211351,gross,3934.46
69,2211352,gross,4246.15
69,41939096,gross,5567.23
69,2211353,gross,5567.23
69,725068,gross,378.82
69,725069,gross,445.95
69,724942,gross,406.39
69,724943,gross,478.32
69,2211374,gross,558.64
69,2211375,gross,740.86
69,2211376,gross,282.92
69,2211377,gross,321.28
69,2211378,gross,2602.59
69,2211379,gross,3110.89
69,41950975,gross,3796.6
69,2211380,gross,3796.6
69,41948431,gross,315.28
69,2211381,gross,4222.17
69,2211382,gross,3235.56
69,2211383,gross,3608.39
69,2211384,gross,4916.28
69,41935382,gross,326.07
69,2211387,gross,326.07
69,2211388,gross,668.93
69,2211389,gross,782.82
69,2211390,gross,899.1
69,2211392,gross,326.07
69,2211393,gross,567.03
69,2211394,gross,583.82
69,2211395,gross,326.07
69,42628477,gross,587.41
69,42628578,gross,511.89
69,2211397,gross,326.07
69,2211398,gross,573.03
69,2211399,gross,610.19
69,2211400,gross,568.23
69,2211401,gross,2904.69
69,2211402,gross,3934.46
69,2211403,gross,4116.68
69,2211404,gross,2602.59
69,2211405,gross,3948.85
69,2211406,gross,4116.68
69,2211407,gross,2602.59
69,2211408,gross,3948.85
69,2211409,gross,4116.68
69,2211410,gross,4024.37
69,2211411,gross,4276.12
69,2211412,gross,4024.37
69,2211413,gross,4276.12
69,41957882,gross,4024.37
69,2211414,gross,4024.37
69,2211415,gross,4276.12
69,2211416,gross,4835.96
69,2211417,gross,5489.31
69,2211418,gross,5706.29
69,2211419,gross,2093.1
69,2211420,gross,443.56
69,2211421,gross,507.09
69,2211422,gross,3504.09
69,2211423,gross,2602.59
69,2211424,gross,3366.23
69,2211425,gross,3498.1
69,2211426,gross,3650.35
69,2211427,gross,1982.82
69,2211428,gross,5694.3
69,2211430,gross,409.99
69,2211431,gross,489.11
69,2211432,gross,282.92
69,2211433,gross,1671.13
69,2211434,gross,1508.09
69,2211435,gross,1595.6
69,2211448,gross,421.98
69,41939144,gross,945.85
69,2211465,gross,945.85
69,2211471,gross,2937.06
69,42628639,gross,1012.99
69,2211483,gross,398
69,41955131,gross,324.87
69,724944,gross,324.87
69,41954250,gross,273.33
69,724945,gross,273.33
69,41938117,gross,324.87
69,724988,gross,324.87
69,41965134,gross,551.45
69,2211509,gross,551.45
69,41940197,gross,2602.59
69,2211510,gross,2602.59
69,41934017,gross,3110.89
69,2211511,gross,3110.89
69,41941452,gross,3796.6
69,19018999,gross,3796.6
69,2211512,gross,3796.6
69,41935686,gross,8376.02
69,42742548,gross,8376.02
69,41938360,gross,4222.17
69,2211513,gross,4222.17
69,41943368,gross,5247.15
69,40756931,gross,5247.15
69,41934824,gross,6523.87
69,40756910,gross,6523.87
69,41941370,gross,5208.79
69,40756956,gross,5208.79
69,2211514,gross,4234.16
69,2211515,gross,3341.06
69,2211516,gross,5753.04
69,2211519,gross,212.19
69,2211520,gross,587.41
69,2211521,gross,595.8
69,2211523,gross,843.96
69,41954110,gross,764.83
69,2211526,gross,764.83
69,709984,gross,1148.45
69,2211529,gross,648.55
69,41931512,gross,931.47
69,2211532,gross,931.47
69,2211533,gross,1146.05
