94,32209,gross,894
94,32279,gross,894
94,32209,gross,1296
94,32279,gross,1296
94,32209,gross,2779
94,32279,gross,2779
94,32209,gross,160
94,32279,gross,160
94,32209,gross,1340
94,32279,gross,1340
94,32209,gross,1871
94,32279,gross,1871
94,32209,gross,803
94,32279,gross,803
94,32209,gross,151
94,32279,gross,151
94,32209,gross,93
94,32279,gross,93
94,32209,gross,115
94,32279,gross,115
94,40756831,gross,2639
94,45754678,gross,102
94,280,gross,102
94,32193,gross,102
94,32203,gross,102
94,32280,gross,102
94,32912,gross,102
94,45754678,gross,2202
94,280,gross,2202
94,32193,gross,2202
94,32203,gross,2202
94,32280,gross,2202
94,32912,gross,2202
94,45754678,gross,2255
94,280,gross,2255
94,32193,gross,2255
94,32203,gross,2255
94,32280,gross,2255
94,32912,gross,2255
94,45754678,gross,689
94,280,gross,689
94,32193,gross,689
94,32203,gross,689
94,32280,gross,689
94,32912,gross,689
94,45754678,gross,194
94,280,gross,194
94,32193,gross,194
94,32203,gross,194
94,32280,gross,194
94,32912,gross,194
94,45754678,gross,1038
94,280,gross,1038
94,32193,gross,1038
94,32203,gross,1038
94,32280,gross,1038
94,32912,gross,1038
94,45754678,gross,603
94,280,gross,603
94,32193,gross,603
94,32203,gross,603
94,32280,gross,603
94,32912,gross,603
94,45754678,gross,1346
94,280,gross,1346
94,32193,gross,1346
94,32203,gross,1346
94,32280,gross,1346
94,32912,gross,1346
94,45754678,gross,827
94,280,gross,827
94,32193,gross,827
94,32203,gross,827
94,32280,gross,827
94,32912,gross,827
94,45754678,gross,356
94,280,gross,356
94,32193,gross,356
94,32203,gross,356
94,32280,gross,356
94,32912,gross,356
94,45754678,gross,126
94,280,gross,126
94,32193,gross,126
94,32203,gross,126
94,32280,gross,126
94,32912,gross,126
94,45754678,gross,379
94,280,gross,379
94,32193,gross,379
94,32203,gross,379
94,32280,gross,379
94,32912,gross,379
94,45754678,gross,73
94,280,gross,73
94,32193,gross,73
94,32203,gross,73
94,32280,gross,73
94,32912,gross,73
94,45754678,gross,72
94,280,gross,72
94,32193,gross,72
94,32203,gross,72
94,32280,gross,72
94,32912,gross,72
94,45754678,gross,94
94,280,gross,94
94,32193,gross,94
94,32203,gross,94
94,32280,gross,94
94,32912,gross,94
94,32599,gross,288
94,32599,gross,259
94,32600,gross,3956
94,32602,gross,1899
94,906874,gross,473
94,32299,gross,473
94,283,gross,1159
94,32301,gross,1159
94,283,gross,293
94,32301,gross,293
94,284,gross,234
94,32302,gross,234
94,32303,gross,293
94,32304,gross,234
94,32305,gross,144
94,32305,gross,234
94,32305,gross,2200
94,32305,gross,234
94,2102075,gross,100
94,2102077,gross,144
94,2102079,gross,234
94,2102096,gross,293
94,32338,gross,1346
94,32339,gross,1346
94,32340,gross,3728
94,32341,gross,1346
94,32342,gross,3109
94,2102281,gross,3889
94,42742484,gross,3252
94,42742488,gross,3252
94,42742489,gross,619
94,19018226,gross,310
94,19029248,gross,82
94,19029306,gross,120
94,19032614,gross,90
94,32344,gross,4753
