95,32209,gross,364
95,32279,gross,364
95,32209,gross,682
95,32279,gross,682
95,32209,gross,731
95,32279,gross,731
95,32209,gross,2200
95,32279,gross,2200
95,32209,gross,242
95,32279,gross,242
95,32209,gross,202
95,32279,gross,202
95,32209,gross,237
95,32279,gross,237
95,32209,gross,484
95,32279,gross,484
95,32209,gross,1573
95,32279,gross,1573
95,32209,gross,650
95,32279,gross,650
95,32209,gross,312
95,32279,gross,312
95,32209,gross,156
95,32279,gross,156
95,32209,gross,120
95,32279,gross,120
95,43527885,gross,228
95,45754678,gross,134
95,280,gross,134
95,32193,gross,134
95,32203,gross,134
95,32280,gross,134
95,32912,gross,134
95,45754678,gross,2052
95,280,gross,2052
95,32193,gross,2052
95,32203,gross,2052
95,32280,gross,2052
95,32912,gross,2052
95,45754678,gross,715
95,280,gross,715
95,32193,gross,715
95,32203,gross,715
95,32280,gross,715
95,32912,gross,715
95,45754678,gross,376
95,280,gross,376
95,32193,gross,376
95,32203,gross,376
95,32280,gross,376
95,32912,gross,376
95,45754678,gross,395
95,280,gross,395
95,32193,gross,395
95,32203,gross,395
95,32280,gross,395
95,32912,gross,395
95,45754678,gross,516
95,280,gross,516
95,32193,gross,516
95,32203,gross,516
95,32280,gross,516
95,32912,gross,516
95,45754678,gross,200
95,280,gross,200
95,32193,gross,200
95,32203,gross,200
95,32280,gross,200
95,32912,gross,200
95,45754678,gross,75
95,280,gross,75
95,32193,gross,75
95,32203,gross,75
95,32280,gross,75
95,32912,gross,75
95,45754678,gross,227
95,280,gross,227
95,32193,gross,227
95,32203,gross,227
95,32280,gross,227
95,32912,gross,227
95,45754678,gross,298
95,280,gross,298
95,32193,gross,298
95,32203,gross,298
95,32280,gross,298
95,32912,gross,298
95,45754678,gross,414
95,280,gross,414
95,32193,gross,414
95,32203,gross,414
95,32280,gross,414
95,32912,gross,414
95,45754678,gross,253
95,280,gross,253
95,32193,gross,253
95,32203,gross,253
95,32280,gross,253
95,32912,gross,253
95,45754678,gross,419
95,280,gross,419
95,32193,gross,419
95,32203,gross,419
95,32280,gross,419
95,32912,gross,419
95,45754678,gross,460
95,280,gross,460
95,32193,gross,460
95,32203,gross,460
95,32280,gross,460
95,32912,gross,460
95,45754678,gross,235
95,280,gross,235
95,32193,gross,235
95,32203,gross,235
95,32280,gross,235
95,32912,gross,235
95,45754678,gross,45
95,280,gross,45
95,32193,gross,45
95,32203,gross,45
95,32280,gross,45
95,32912,gross,45
95,45754678,gross,43
95,280,gross,43
95,32193,gross,43
95,32203,gross,43
95,32280,gross,43
95,32912,gross,43
95,45754678,gross,57
95,280,gross,57
95,32193,gross,57
95,32203,gross,57
95,32280,gross,57
95,32912,gross,57
95,32599,gross,337
95,32599,gross,460
95,32600,gross,517
95,1436650,gross,34
95,32601,gross,34
95,32602,gross,350
95,32603,gross,347
95,906874,gross,680
95,32299,gross,680
95,906874,gross,235
95,32299,gross,235
95,906874,gross,235
95,32299,gross,235
95,906874,gross,680
95,32299,gross,680
95,282,gross,700
95,32300,gross,700
95,282,gross,44
95,32300,gross,44
