13,2100780,cash,1046.5
13,2101826,cash,3001
13,2101826,cash,4214
13,2101827,cash,3001
13,2101827,cash,4214
13,32598,cash,7.25
13,927066,cash,759
13,927067,cash,759
13,2101870,cash,108.5
13,42628045,cash,801.5
13,2101877,cash,169.5
13,2101877,cash,140.5
13,2101877,cash,175.5
13,2101877,cash,112.5
13,2101878,cash,209
13,2101878,cash,175.5
13,2101878,cash,196
13,2101881,cash,142.5
13,2101882,cash,392
13,2101884,cash,169.5
13,2101885,cash,392
13,2101886,cash,236
13,2101886,cash,965
13,2101886,cash,742
13,2101886,cash,142.5
13,2101886,cash,139
13,2101888,cash,141.5
13,2101888,cash,400
13,2101888,cash,411.5
13,1836430,cash,392
13,2101889,cash,392
13,2101919,cash,314
13,2101921,cash,290.5
13,2101925,cash,157.5
13,2101925,cash,415
13,2101925,cash,403.5
13,2101925,cash,84
13,2101926,cash,40
13,2101926,cash,335.5
13,2101927,cash,157.5
13,1307515,cash,171.5
13,2101928,cash,171.5
13,1307515,cash,28
13,2101928,cash,28
13,2101929,cash,254.5
13,2101929,cash,40
13,2101930,cash,77
13,2101930,cash,50.5
13,927076,cash,231.5
13,927076,cash,65.5
13,927078,cash,411.5
13,927078,cash,79.5
13,2101964,cash,299.5
13,19011010,cash,299.5
13,2101968,cash,299.5
13,2101970,cash,299.5
13,2101971,cash,314
13,2101987,cash,314
13,2102078,cash,128
13,2102078,cash,106
13,2102079,cash,106
13,2102080,cash,92.5
13,2102081,cash,153
13,2102094,cash,192
13,2102096,cash,99
13,2102140,cash,175.5
13,2102141,cash,201.5
13,2102152,cash,226
13,2102153,cash,254.5
13,2102154,cash,147.5
13,2102155,cash,147.5
13,2102156,cash,175.5
13,2102157,cash,201.5
13,2102158,cash,226
13,2102159,cash,254.5
13,2102160,cash,254.5
13,2102163,cash,254.5
13,2102163,cash,411.5
13,2102164,cash,147.5
13,2102165,cash,201.5
13,2102166,cash,226
13,2102167,cash,237
13,2102168,cash,254.5
13,2102169,cash,176
13,2102170,cash,254.5
13,2102171,cash,201.5
13,2102192,cash,226
13,2102193,cash,254.5
13,2102197,cash,254.5
13,2102198,cash,226
13,2102199,cash,254.5
13,2102200,cash,254.5
13,2102201,cash,383
13,2102212,cash,383
13,2102215,cash,226
13,2102216,cash,226
13,2102217,cash,217
13,2102218,cash,254.5
13,2102219,cash,349
13,2102220,cash,254.5
13,2102221,cash,254.5
13,2102232,cash,284
13,2102233,cash,254.5
13,2102235,cash,254.5
13,2102236,cash,284
13,2102237,cash,217
13,2102238,cash,217
13,2102253,cash,940.5
13,2102276,cash,372.5
13,2102279,cash,1566.5
13,2102279,cash,763.5
13,2102280,cash,497
13,2102281,cash,1625
13,2102292,cash,1625
13,2102335,cash,392
13,42742484,cash,1866.5
13,42742484,cash,1960.5
13,42742484,cash,101.5
13,42742485,cash,1550
13,42742485,cash,1628.5
13,42742485,cash,21.5
13,42742486,cash,2655.5
13,42742486,cash,241.5
13,42742487,cash,2655.5
13,42742487,cash,55.5
13,42742488,cash,1866.5
13,42742488,cash,1960.5
13,42742488,cash,116.5
13,42742489,cash,2655.5
13,42742489,cash,31
13,42742490,cash,1628.5
13,42742490,cash,269.5
13,2102493,cash,236
13,2102559,cash,101
13,2102572,cash,170
13,2102572,cash,109.5
13,2102574,cash,138.5
13,2102577,cash,48.5
13,2102593,cash,77.5
13,2102595,cash,254.5
13,2102595,cash,44.5
13,2102658,cash,263
13,2102659,cash,128
13,2102660,cash,263
13,2102661,cash,232.5
13,44816374,cash,1624
13,44816375,cash,843.5
13,44816376,cash,1012.5
13,19018604,cash,1012.5
13,44816377,cash,1012.5
13,44816380,cash,229.5
13,44816381,cash,148.5
13,44816382,cash,148.5
13,44816383,cash,148.5
13,44816384,cash,148.5
13,44816385,cash,148.5
13,2102818,cash,469.5
13,41980126,cash,469.5
13,2102819,cash,469.5
13,2102820,cash,469.5
13,2102821,cash,469.5
13,19040641,cash,376
13,2102839,cash,376
13,1141018,cash,394
13,2102852,cash,394
13,2102853,cash,1238
13,2102879,cash,452.5
13,2102880,cash,117.5
13,2102892,cash,254.5
13,2102895,cash,218.5
13,2102895,cash,293.5
13,2102895,cash,53
13,2102897,cash,263.5
13,2102897,cash,293.5
13,2102897,cash,51
13,2102898,cash,293.5
13,2102898,cash,368.5
13,2102898,cash,58.5
13,709948,cash,28.5
13,709948,cash,28
13,709949,cash,28.5
13,709949,cash,28
13,2102900,cash,245.5
13,2102900,cash,218.5
13,2102900,cash,293.5
13,2102900,cash,439.5
13,2102900,cash,48
13,2102900,cash,76.5
13,19049202,cash,218.5
13,46257499,cash,218.5
13,19049202,cash,244.5
13,46257499,cash,244.5
13,19049202,cash,366
13,46257499,cash,366
13,19049202,cash,62.5
13,46257499,cash,62.5
13,19049202,cash,99
13,46257499,cash,99
13,2102901,cash,306.5
13,2102901,cash,218.5
13,2102901,cash,293.5
13,2102901,cash,439.5
13,2102901,cash,50.5
13,2102901,cash,80.5
13,46257542,cash,218.5
13,46257542,cash,244.5
13,46257542,cash,366
13,46257542,cash,72
13,46257542,cash,114
13,1149196,cash,328.5
13,2102912,cash,328.5
13,1149196,cash,263.5
13,2102912,cash,263.5
13,1149196,cash,293.5
13,2102912,cash,293.5
13,1149196,cash,286.5
13,2102912,cash,286.5
13,1149196,cash,62
13,2102912,cash,62
13,1149196,cash,98.5
13,2102912,cash,98.5
13,46257707,cash,218.5
13,46257707,cash,244.5
13,46257707,cash,366
13,46257707,cash,82
13,46257707,cash,130.5
13,19031524,cash,263
13,2102914,cash,263
13,2102932,cash,314
13,41981808,cash,314
13,2102933,cash,314
13,2103233,cash,61
13,2103236,cash,469.5
13,2103315,cash,198
13,2103334,cash,198
13,2103340,cash,298
13,2103399,cash,123.5
13,46257748,cash,7062
13,46257752,cash,6675
13,46257753,cash,6686.5
13,989957,cash,178.5
13,2103677,cash,178.5
13,2103721,cash,196.5
13,2103732,cash,139.5
13,2103738,cash,139.5
13,2103752,cash,139.5
13,2103755,cash,249
13,2103759,cash,249
13,2103772,cash,168.5
13,2103773,cash,658.5
13,19056446,cash,139.5
13,2103775,cash,139.5
13,2103796,cash,314
13,2103797,cash,314
13,2103883,cash,260.5
13,2103884,cash,211.5
13,2103972,cash,249
13,2103973,cash,166
13,2103976,cash,249
13,2103977,cash,166
13,2103981,cash,166
13,2103995,cash,166
13,2104001,cash,249
13,1195492,cash,298
13,2104012,cash,298
13,2104014,cash,166
13,2104016,cash,249
13,2104017,cash,249
13,2104018,cash,166
13,2104021,cash,196.5
13,2104032,cash,214
13,2104097,cash,236
13,2104137,cash,226.5
13,2104138,cash,236
13,2104152,cash,314
13,2104255,cash,196.5
13,2104256,cash,166
13,2104258,cash,166
13,2104261,cash,166
13,2104272,cash,249
13,2104274,cash,198.5
13,2104275,cash,166
13,2104278,cash,249
13,19065864,cash,198.5
13,2104279,cash,198.5
13,2104296,cash,249
13,2104299,cash,166
13,2104312,cash,166
13,2104318,cash,166
13,2104320,cash,166
13,2104332,cash,166
13,2104373,cash,143.5
13,2104374,cash,236
13,2104379,cash,314
13,2104395,cash,314
13,2104397,cash,314
13,2104401,cash,285.5
13,2104421,cash,236
13,2104461,cash,314
13,2104474,cash,314
13,2104479,cash,314
13,2104493,cash,376.5
13,2104518,cash,298
13,2104635,cash,249
13,2104636,cash,139.5
13,2104639,cash,314
13,2104640,cash,139.5
13,2104641,cash,139.5
13,2104659,cash,222
13,2104660,cash,139.5
13,2104673,cash,175.5
13,2104674,cash,249
13,2104675,cash,314
13,2104676,cash,314
13,2104677,cash,139.5
13,501488,cash,314
13,2104679,cash,314
13,2104680,cash,196.5
13,2104692,cash,392
13,2104693,cash,236
13,2104694,cash,196.5
13,2104695,cash,236
13,2104720,cash,314
13,2104721,cash,314
13,2104814,cash,248.5
13,2104816,cash,205
13,2104816,cash,246.5
13,2104816,cash,114
13,2104816,cash,182.5
13,2104880,cash,166
13,19069075,cash,166
13,2104896,cash,166
13,2104921,cash,249
13,2104932,cash,166
13,2104939,cash,249
13,2104940,cash,285.5
13,2105049,cash,313
13,2105147,cash,122
13,2105162,cash,249
13,2105171,cash,249
13,2105183,cash,249
13,2105184,cash,198
13,2105189,cash,249
13,2105204,cash,198
13,2105328,cash,314
13,2105366,cash,249
13,2105367,cash,166
13,2105371,cash,249
13,2105387,cash,249
13,2105390,cash,249
13,2105391,cash,166
13,2105403,cash,166
13,2105404,cash,166
13,2105406,cash,166
